sigma_tp,diameter,epoch_mjd,ad,producer,rms,H_sigma,closeness,K2,K1,M1,two_body,full_name,M2,sigma_per,equinox,DT,diameter_sigma,saved,albedo,moid_ld,pha,neo,sigma_ad,PC,profit,spkid,sigma_w,sigma_i,per,id,A1,data_arc,A3,score,per_y,sigma_n,epoch_cal,orbit_id,sigma_a,sigma_om,A2,sigma_e,condition_code,rot_per,prov_des,G,last_obs,H,price,IR,spec_T,epoch,n_obs_used,moid,extent,spec_B,e,GM,tp_cal,pdes,class,UB,a,t_jup,om,ma,name,i,tp,prefix,BV,spec,q,w,moid_jup,n,sigma_ma,first_obs,n_del_obs_used,sigma_q,n_dop_obs_used
0.00011732,47.087,58200.0,3.366669091944776,Otto Matic,0.47668,,2637.0737290658385,,,,,742 Edisona (1913 QU),,1.5382e-05,J2000,,0.364,-1.3398924690763552e+17,0.121,651.9298006,N,N,1.8099e-08,,1.144121384809029e+16,2000742.0,3.2177e-05,4.96e-06,1907.516605681057,a0000742,,38354.0,,131.87368645329192,5.22249584033144,1.5219e-09,20180323.0,JPL 29,1.6182e-08,2.4759e-05,,4.5311e-08,0.0,18.52,1913 QU,,2018-02-26,9.55,1.594228371904648e+17,,S,2458200.5,1913.0,1.67518,,K,0.1184601067000276,,20150819.45076,742.0,MBA,0.405,3.010093137678375,3.21,64.21486458054112,178.6394547772032,Edisona,11.21933522406172,2457253.950759952,,0.842,K,2.653517183411974,284.097204254638,2.11914,0.188727059532709,2.2541e-05,1913-02-23,,1.357e-07,
0.0001803,51.072,58200.0,2.95773145230674,Otto Matic,0.48714,,2642.660818386877,,,,,743 Eugenisis (1913 QV),,1.0879e-05,J2000,,0.293,-8.655574218560654e+16,0.068,637.1179904,N,N,1.2586e-08,,7845422539176312.0,2000743.0,6.1966e-05,4.5524e-06,1704.311281864113,a0000743,,38232.0,,132.15304091934385,4.66614998456978,1.3483e-09,20180323.0,JPL 51,1.1883e-08,4.9578e-05,,4.1606e-08,0.0,10.23,1913 QV,,2017-10-29,10.3,1.0373154663123971e+17,,,2458200.5,2087.0,1.63712,,Ch,0.05923359112766684,,20190429.5792461,743.0,MBA,,2.792331622676278,3.321,228.9730520352003,274.9635808124671,Eugenisis,4.834584585783283,2458603.079246085,,,Ch,2.626931793045817,187.1159034059842,2.27768,0.2112290189185659,3.8017e-05,1913-02-25,,1.1602e-07,
0.00011281,58.636,58200.0,3.545680316344493,Otto Matic,0.45559,,2634.403519865296,,,,,744 Aguntina (1913 QW),,1.8238e-05,J2000,,0.264,-1.9343524778592832e+17,0.031,703.4948256,N,N,2.0893e-08,,0.0,2000744.0,3.6134e-05,4.6552e-06,2063.423955781126,a0000744,,38199.0,,0.0,5.64934690152259,1.5421e-09,20180323.0,JPL 31,1.8691e-08,3.1326e-05,,4.2498e-08,0.0,17.47,1913 QW,,2017-11-02,10.21,0.0,,FX,2458200.5,2096.0,1.80768,,,0.117822590379585,,20201111.005424,744.0,MBA,0.161,3.171952639765911,3.177,142.6633546594902,191.8125794378884,Aguntina,7.714312213434375,2459164.5054240245,,0.657,?,2.798224963187329,28.78748997145837,1.43883,0.1744672969369104,1.9169e-05,1913-04-03,,1.3121e-07,
0.00034646,24.711,58200.0,3.391832215865371,Otto Matic,0.49938,,2631.088048710751,,,,,745 Mauritia (1913 QX),,1.8438e-05,J2000,,0.288,-1.4478166533118918e+16,0.2,835.2327623,N,N,1.9387e-08,,0.0,2000745.0,6.0341e-05,4.6989e-06,2150.456100364652,a0000745,,38317.0,,0.0,5.88762792707639,1.4353e-09,20180323.0,JPL 25,1.8637e-08,1.9235e-05,,4.0194e-08,0.0,9.945,1913 QX,,2018-01-26,10.5,0.0,,,2458200.5,1778.0,2.14619,,,0.04027044004349582,,20180902.1840652,745.0,OMB,,3.260529267488896,3.135,125.7024205155737,332.6819517684459,Mauritia,13.32054006285506,2458363.6840651934,,,?,3.129226319112421,24.65946976131492,1.65987,0.1674063469321485,5.7988e-05,1913-03-01,,1.3331e-07,
9.6461e-05,74.274,58200.0,3.850198918458815,Otto Matic,0.46647,,2636.422238701658,,,,,746 Marlu (1913 QY),,1.8778e-05,J2000,,1.122,-1.6949763375706707e+17,0.032,545.2466285,N,N,2.4057e-08,,3236622197897424.5,2000746.0,1.8582e-05,5.3545e-06,2003.549414353368,a0000746,,37388.0,,131.84111193508292,5.48541934114543,1.6841e-09,20180323.0,JPL 80,1.9434e-08,1.437e-05,,4.3888e-08,0.0,7.787,1913 QY,,2018-01-22,10.0,4.626027122190694e+16,,P,2458200.5,2146.0,1.40105,,,0.2378900729617097,,20190630.3061206,746.0,MBA,0.283,3.11029145685532,3.105,2.010479691664368,276.5729568705797,Marlu,17.4954323443029,2458664.806120564,,0.726,P,2.370383995251825,306.7956456607086,1.73448,0.179681118629254,1.6831e-05,1915-09-12,,1.3697e-07,
3.4813e-05,171.71,58200.0,4.028324159639988,Otto Matic,0.49835,,2642.0827209581307,,,,,747 Winchester (1913 QZ),,8.753e-06,J2000,,3.1,-3.2895315289864284e+18,0.0503,423.2340501,N,N,1.234e-08,,2.926446164934971e+17,2000747.0,9.9856e-06,3.5508e-06,1904.962783016997,a0000747,,38310.0,,132.12413604790655,5.21550385494044,8.6833e-10,20180323.0,JPL 88,9.2123e-09,8.3387e-06,,2.4395e-08,0.0,9.4146,1913 QZ,,2018-01-27,7.69,3.942294116804792e+18,,PC,2458200.5,2105.0,1.08753,,C,0.3394680697628815,,20150924.6120895,747.0,MBA,0.317,3.007405887885852,3.089,129.6715885016176,172.0451710123752,Winchester,18.12015870791408,2457290.11208951,,0.713,C,1.986487616131717,276.2960603613885,1.88492,0.1889800699569824,6.9684e-06,1913-03-09,,7.2027e-08,
0.00011942,103.725,58200.0,4.684837552762508,Otto Matic,0.52488,,2624.1173822556716,,,,,748 Simeisa (1913 RD),,3.2976e-05,J2000,,1.034,-4.616401040348188e+17,0.041,863.5837968,N,N,3.5994e-08,,8855950703666852.0,2000748.0,0.00012224,4.4647e-06,2861.393795930835,a0000748,,35686.0,,131.22586911278358,7.83406925648415,1.4499e-09,20180323.0,JPL 92,3.0305e-08,0.00012158,,3.8873e-08,0.0,11.919,1913 RD,,2017-11-02,9.01,1.259934781754418e+17,,P,2458200.5,2086.0,2.21904,,,0.1877044948876474,,20210313.6928532,748.0,OMB,0.206,3.944447101891011,3.028,265.4691819722524,223.2801162405607,Simeisa,2.25885834127518,2459287.192853249,,0.694,P,3.204056651019514,177.9174323110471,0.569436,0.1258128121029524,1.406e-05,1920-02-19,,1.5474e-07,
3.9545e-05,11.065,58200.0,2.631699210454193,Otto Matic,0.47199,,2683.9313656869376,,,,,749 Malzovia (1913 RF),,5.6776e-06,J2000,,0.071,-1761311438804341.2,0.27,330.17883306,N,N,8.1166e-09,,2.205079020155133e-41,2000749.0,4.6038e-05,3.8675e-06,1227.259481444278,a0000749,,38052.0,,4.805761088142814e-52,3.36005333728755,1.3571e-09,20180323.0,JPL 31,6.9188e-09,4.4448e-05,,4.0275e-08,0.0,5.9279,1913 RF,,2017-07-05,11.82,2.4028805440714072e-40,,S,2458200.5,2304.0,0.848418,,S,0.1731249480815178,,20170917.5169,749.0,MBA,0.504,2.243323880169772,3.607,109.7652066510935,54.70229972289029,Malzovia,5.394298590614952,2458014.016900023,,0.857,S,1.854948549885351,128.8239170881165,2.38424,0.2933364992840313,1.1616e-05,1913-04-30,,9.2541e-08,
6.2855e-05,22.526,58200.0,2.759366045193123,Otto Matic,0.47868,,2661.0768260993364,,,,,750 Oskar (1913 RG),,7.154e-06,J2000,,0.193,-7426762365258084.0,0.06,446.105571,N,N,9.427e-09,,754265843431846.8,2000750.0,6.5103e-05,3.4711e-06,1396.022702822151,a0000750,,38131.0,,133.07384130496683,3.82210185577591,1.3215e-09,20180323.0,JPL 26,8.3514e-09,6.32e-05,,3.7992e-08,0.0,6.2584,1913 RG,,2017-10-29,12.13,8900501886505852.0,,F,2458200.5,2240.0,1.1463,,,0.1287903285669073,,20190813.6214193,750.0,MBA,0.22,2.444533741440154,3.485,69.70582773416531,228.8390163229772,Oskar,3.950981849889201,2458709.121419271,,0.603,C,2.129701437687185,72.09173689239766,2.26181,0.257875462392006,1.601e-05,1913-06-06,,9.0584e-08,
6.8719e-05,113.699,58200.0,2.939992641762115,Otto Matic,0.44062,,2648.1308905421824,,,,,751 Faina (1913 RK),,8.7381e-06,J2000,,2.449,-9.550304608665024e+17,0.047,469.066601,N,N,1.1515e-08,,8.53896549411955e+16,2000751.0,2.3727e-05,4.6807e-06,1487.284761250201,a0000751,,38279.0,,132.42654452710914,4.07196375427844,1.4221e-09,20180323.0,JPL 33,9.9876e-09,1.8873e-05,,4.7611e-08,0.0,23.678,1913 RK,0.08,2018-02-25,8.66,1.1445432074650028e+18,,C,2458200.5,1838.0,1.2053,,Ch,0.1529640763831002,,20170204.0332492,751.0,MBA,0.376,2.549942970456637,3.373,78.85658073365573,99.7173064301679,Faina,15.60750773108867,2457788.533249204,,0.685,Ch,2.159893299151158,302.4566230988747,2.55567,0.2420518312158235,1.6859e-05,1913-05-08,,1.2027e-07,
9.9766e-05,60.171,58200.0,2.645686533773131,Otto Matic,0.4856,,2654.7160738080256,,,,,752 Sulamitis (1913 RL),,5.5512e-06,J2000,,0.25,-2.090279172564103e+17,0.045,504.7495983,N,N,6.9365e-09,,0.0,2000752.0,3.8883e-05,3.8277e-06,1411.537568732008,a0000752,,36570.0,,0.0,3.86457924361946,1.003e-09,20180323.0,JPL 68,6.4565e-09,2.922e-05,,3.2762e-08,0.0,27.367,1913 RL,,2017-07-05,10.3,0.0,,,2458200.5,2121.0,1.29699,,,0.07434156157458079,,20160812.3110204,752.0,MBA,,2.462612104380984,3.478,85.11976999491502,149.8848045834864,Sulamitis,5.961747861035961,2457612.811020412,,,?,2.279537674988837,23.87967378281857,2.43901,0.2550410332495719,2.5665e-05,1917-05-21,,8.0134e-08,
4.9573e-05,20.922,58200.0,2.844405449941493,Otto Matic,0.4426,,2671.771075963429,,,,,753 Tiflis (1913 RM),,6.2175e-06,J2000,,0.827,-6941075813566235.0,0.333,312.68174986,N,N,9.0799e-09,,369328497568335.25,2000753.0,2.6407e-05,5.2815e-06,1298.486981190595,a0000753,,40289.0,,133.60855379817147,3.55506360353346,1.3275e-09,20180323.0,JPL 25,7.4356e-09,2.3715e-05,,4.3213e-08,0.0,9.85,1913 RM,,2018-02-26,10.21,4195814395074580.5,,S,2458200.5,2154.0,0.803458,,L,0.2211398018460764,,20160916.6116463,753.0,MBA,0.491,2.329303692862538,3.519,61.35085195129922,153.1473247041259,Tiflis,10.08987487431992,2457648.111646299,,0.936,L,1.814201935783582,203.0111415616135,2.24151,0.2772457523370105,1.4082e-05,1907-11-07,,1.0192e-07,
0.00020665,94.522,58200.0,3.13394886146265,Otto Matic,0.4915,,2635.328301167535,,,,,754 Malabar (1906 UT),,1.2562e-05,J2000,,0.931,-5.487139426916896e+17,0.042,737.0023626,N,N,1.3904e-08,,3.863949018014583e+16,2000754.0,4.1137e-05,4.6836e-06,1887.612502331524,a0000754,,42507.0,,131.78641505837675,5.16800137530876,1.2692e-09,20180323.0,JPL 86,1.3261e-08,7.852e-06,,4.0406e-08,0.0,11.74,1906 UT,,2018-02-27,9.19,6.57598727667077e+17,,XC,2458200.5,2065.0,1.89378,,Ch,0.04845298384229377,,20170127.3669227,754.0,MBA,0.335,2.989117213418177,3.118,180.0435065088798,80.03120748132952,Malabar,24.55392421258403,2457780.8669227264,,0.695,Ch,2.844285565373704,303.4898041155662,1.90075,0.1907171093406822,3.9258e-05,1901-10-12,,1.2507e-07,
8.796e-05,41.21,58200.0,3.619743154905791,Otto Matic,0.46078,,2635.3520112088554,,,,,755 Quintilla (1908 CZ),,1.5128e-05,J2000,,0.655,3.494437381264711e+17,0.124,676.0855825,N,N,1.7611e-08,,1814062268075331.5,2000755.0,7.0762e-05,4.5389e-06,2072.928667777731,a0000755,,37404.0,,131.78760056044277,5.67536938474396,1.2674e-09,20180323.0,JPL 29,1.5479e-08,6.9027e-05,,3.7511e-08,0.0,4.552,1908 CZ,,2018-01-27,9.81,2.4421487287352464e+16,,M,2458200.5,2573.0,1.73725,,,0.1376809034471648,,20151009.7495256,755.0,MBA,0.22,3.181685781960474,3.182,176.7003631568532,155.4757651810862,Quintilla,3.242408531428355,2457305.2495255875,,0.688,M,2.743628409015157,43.73090577413896,1.35526,0.1736673362648487,1.5386e-05,1915-09-01,,1.1734e-07,
6.9371e-05,64.837,58200.0,3.674077904666507,Otto Matic,0.48296,,2632.7091074811287,,,,,756 Lilliana (1908 DC),,1.5376e-05,J2000,,0.499,-2.6152387423443594e+17,0.057,667.465467,N,N,1.8038e-08,,0.0,2000756.0,1.4034e-05,4.3833e-06,2087.812826804583,a0000756,,39854.0,,0.0,5.71611999125142,1.2699e-09,20180323.0,JPL 39,1.5696e-08,8.9629e-06,,3.9183e-08,0.0,7.834,1908 DC,,2017-07-05,9.9,0.0,,,2458200.5,2020.0,1.7151,,,0.149263474778546,,20171028.5638472,756.0,MBA,,3.196897826561897,3.081,208.0775511813147,25.07744675567078,Lilliana,20.35819862487795,2458055.0638472224,,,?,2.719717748457287,4.746554796804467,1.2928,0.1724292500640412,1.201e-05,1908-05-24,,1.2899e-07,
7.7582e-05,32.894,58200.0,2.633060389746464,Otto Matic,0.49453,,2659.6361563521036,,,,,757 Portlandia (1908 EJ),,6.809e-06,J2000,,0.24,6.680944231992526e+16,0.217,440.7272416,N,N,8.9522e-09,,386915074498214.6,2000757.0,3.3139e-05,4.7964e-06,1335.130145103038,a0000757,,38288.0,,133.0018078176052,3.65538711869415,1.3751e-09,20180323.0,JPL 66,8.0678e-09,2.6021e-05,,3.6989e-08,0.0,6.5837,1908 EJ,,2017-10-29,10.2,4669094816346822.0,,XF,2458200.5,2221.0,1.13248,,Xk,0.1096279052491421,,20181117.5059641,757.0,MBA,0.242,2.372921929315818,3.522,22.51494822367786,295.4204177055149,Portlandia,8.169431147871297,2458440.0059641097,,0.674,Xk,2.112783468885172,44.04332602666118,2.65207,0.2696366352901253,2.0832e-05,1912-12-31,,8.7423e-08,
8.3054e-05,88.985,58200.0,3.67077040337845,Otto Matic,0.50265,,2635.2160477256575,,,,,758 Mancunia (1912 PE),,1.4432e-05,J2000,,0.635,-6.760721093726981e+17,0.121,671.1664737,N,N,1.6971e-08,,0.0,2000758.0,4.7921e-05,4.6125e-06,2081.023523278776,a0000758,,37718.0,,0.0,5.69753189124922,1.1997e-09,20180323.0,JPL 71,1.4748e-08,4.5651e-05,,4.1705e-08,0.0,12.7253,1912 PE,,2018-02-26,8.16,0.0,,X,2458200.5,2495.0,1.72461,,,0.1507249063469006,,20180222.6893965,758.0,MBA,0.418,3.189963459669699,3.172,106.1871650815519,4.897502195012419,Mancunia,5.609830774293014,2458172.1893964633,,0.745,?,2.709156515960949,314.8624909346026,1.66242,0.1729917975327826,1.4375e-05,1914-11-21,,1.3623e-07,
6.8735e-05,52.926,58200.0,3.157813155403566,Otto Matic,0.41795,,2645.8835021704867,,,,,759 Vinifera (1913 SJ),,9.6893e-06,J2000,,0.199,2.782883332609465e+17,0.04,414.6022595,N,N,1.318e-08,,1382441572359293.0,2000759.0,1.7698e-05,5.3088e-06,1547.634838553074,a0000759,,38168.0,,132.31417510852435,4.2371932609256,1.4563e-09,20180323.0,JPL 35,1.0929e-08,1.3262e-05,,5.3653e-08,0.0,14.229,1913 SJ,,2018-02-24,10.5,1.9448667271556644e+16,,,2458200.5,1765.0,1.06535,,X,0.2059789181526591,,20190624.0150284,759.0,MBA,,2.618464641356056,3.293,318.4072202262827,253.4597450713087,Vinifera,19.90284453078566,2458658.5150284334,,,X,2.079116127308545,0.8775768279791513,2.1654,0.2326130111781238,1.553e-05,1913-08-26,,1.3883e-07,
6.6627e-05,71.29,58200.0,3.884681497466586,Otto Matic,0.51046,,2636.8680189827023,,,,,760 Massinga (1913 SL),,1.4963e-05,J2000,,1.9,-3.476389662026477e+17,0.2276,556.007179,N,N,1.8966e-08,,0.0,2000760.0,2.5732e-05,4.475e-06,2043.217554388942,a0000760,,38164.0,,0.0,5.59402478956589,1.2903e-09,20180323.0,JPL 34,1.5385e-08,2.3656e-05,,4.9724e-08,0.0,10.72,1913 SL,,2018-02-22,7.96,0.0,,SU,2458200.5,1909.0,1.4287,,,0.2327583726508566,,20170904.2191102,760.0,MBA,0.557,3.151210799820551,3.129,331.6293935093075,35.1999326610514,Massinga,12.52793652588986,2458000.7191102044,,0.947,?,2.417740102174515,200.9033605171605,1.15288,0.1761926913884919,1.1831e-05,1913-08-28,,1.6111e-07,
0.00020399,20.763,58200.0,3.048904625070608,Otto Matic,0.50125,,2641.2321317472733,,,,,761 Brendelia (1913 SO),,1.265e-05,J2000,,0.3,-8588412938013264.0,0.156,648.045884,N,N,1.4529e-08,,0.0,2000761.0,0.00011644,4.5446e-06,1769.741789608635,a0000761,,41341.0,,0.0,4.84528895170057,1.454e-09,20180323.0,JPL 21,1.3644e-08,0.00011018,,5.0441e-08,0.0,57.96,1913 SO,,2018-01-22,10.83,0.0,,SC,2458200.5,2438.0,1.6652,,,0.06480362155547402,,20191115.5330065,761.0,MBA,0.412,2.863349225481355,3.297,23.83746178161419,237.4330336730295,Brendelia,2.159769193420845,2458803.0330064846,,0.758,?,2.677793825892101,297.7379734337844,2.15109,0.2034195056667624,4.1079e-05,1904-11-15,,1.3995e-07,
0.00012412,147.343,58200.0,3.487866139428641,Otto Matic,0.41786,,2633.5736527458866,,,,,762 Pulcova (1913 SQ),,1.6812e-05,J2000,,0.818,-2.078431965357968e+18,0.04,716.6760135,N,N,1.9078e-08,,1.7123671068280752e+17,2000762.0,3.0544e-05,4.3679e-06,2049.117343306001,a0000762,,37003.0,,131.69868263729435,5.61017753129638,1.4414e-09,20180323.0,JPL 91,1.7269e-08,1.996e-05,,3.9792e-08,0.0,5.839,1913 SQ,,2017-07-05,8.28,2.490868391747688e+18,,F,2458200.5,2456.0,1.84155,,,0.1047081058055951,,20161003.921929,762.0,MBA,0.345,3.15727396322955,3.157,305.60153891,94.00540490443645,Pulcova,13.08214005329742,2457665.4219290162,,0.658,C,2.82668178703046,189.660028376599,1.59149,0.1756853999484402,2.1837e-05,1916-03-14,,1.2647e-07,
3.5612e-05,7.005,58200.0,2.613943410029349,Otto Matic,0.42926,,2685.540356144893,,,,,763 Cupido (1913 ST),,5.2063e-06,J2000,,0.115,-329812433905924.3,0.322,339.92092567,N,N,7.4059e-09,,0.0,2000763.0,7.0131e-05,3.5658e-06,1225.050310307775,a0000763,,38140.0,,0.0,3.35400495635257,1.2489e-09,20180323.0,JPL 21,6.3482e-09,6.933e-05,,4.4597e-08,0.0,14.88,1913 ST,,2018-02-26,12.6,0.0,,,2458200.5,2103.0,0.873451,,,0.1666104150680985,,20171023.4727364,763.0,MBA,,2.240630956373526,3.613,289.8225760132731,44.23476687539009,Cupido,4.08205839409998,2458049.9727364248,,,?,1.867318502717702,89.09523644472146,2.86192,0.293865482071145,1.0462e-05,1913-09-25,,1.0006e-07,
0.00014686,58.28,58200.0,3.505247024781092,Otto Matic,0.48409,,2633.3166525714523,,,,,764 Gedania (1913 SU),,1.7444e-05,J2000,,1.4,-1.286192337502373e+17,0.084,735.5896755,N,N,1.9583e-08,,1.0822475385507436e+16,2000764.0,3.8474e-05,4.6717e-06,2081.587372916396,a0000764,,42102.0,,131.68583262857263,5.6990756274234,1.4493e-09,20180323.0,JPL 24,1.7824e-08,2.8014e-05,,4.1679e-08,0.0,24.9751,1913 SU,,2018-02-27,9.6,1.5414196339310803e+17,,C,2458200.5,1888.0,1.89015,,,0.09863766519626795,,20160720.2989628,764.0,MBA,0.4,3.190539643618437,3.166,258.9871527554079,105.6176532660571,Gedania,10.03355782116918,2457589.7989627896,,0.737,C,2.875832262455781,155.7514542425111,1.81975,0.1729449384080497,2.5463e-05,1902-11-21,,1.3171e-07,
5.5361e-05,7.991,58200.0,3.270490705313915,Otto Matic,0.46426,,2674.275806943038,,,,,765 Mattiaca (1913 SV),,9.1219e-06,J2000,,0.962,-489605172836823.8,0.303,325.93182085,N,N,1.34e-08,,0.0,2000765.0,4.9257e-05,5.0475e-06,1484.261113869668,a0000765,,37838.0,,0.0,4.06368545891764,1.4906e-09,20180323.0,JPL 20,1.0433e-08,4.8001e-05,,5.7398e-08,0.0,3.464,1913 SV,,2017-05-01,12.3,0.0,,,2458200.5,1676.0,0.837505,,,0.2843153230323211,,20190829.6303104,765.0,MBA,,2.54648577857979,3.378,326.3406651500036,232.7535809122698,Mattiaca,5.531017047822339,2458725.130310364,,,?,1.822480851845665,71.74434212506345,2.20689,0.2425449246335313,1.3244e-05,1913-09-26,,1.4558e-07,
0.0001578,41.044,58200.0,3.31049033568607,Otto Matic,0.50176,,2636.6996316599143,,,,,766 Moguntia (1913 SW),,1.6305e-05,J2000,,0.141,-6.634247087260374e+16,0.223,685.873208,N,N,1.878e-08,,0.0,2000766.0,3.9472e-05,5.5394e-06,1916.083418935211,a0000766,,39782.0,,0.0,5.24595049674254,1.5988e-09,20180323.0,JPL 28,1.7127e-08,2.6806e-05,,4.3046e-08,0.0,4.8164,1913 SW,,2017-10-29,10.15,0.0,,MU,2458200.5,1817.0,1.7624,,,0.09651606911196754,,20190728.2267055,766.0,MBA,0.38,3.019098788371727,3.216,7.838782743700765,267.5188417018178,Moguntia,10.08953527364012,2458692.7267054976,,0.802,?,2.727707241057384,71.48668837701763,1.95948,0.187883260427177,2.9405e-05,1908-11-28,,1.301e-07,
8.1838e-05,43.039,58200.0,3.688070179993229,Otto Matic,0.48481,,2638.374694889673,,,,,767 Bondia (1913 SX),,1.627e-05,J2000,,0.396,-3.656410612637905e+16,0.095,602.5635861,N,N,1.9861e-08,,4748669657537676.0,2000767.0,0.00011757,4.1404e-06,2014.150964065977,a0000767,,42037.0,,131.93873474448364,5.51444480237092,1.4438e-09,20180323.0,JPL 28,1.6808e-08,0.00011706,,4.4178e-08,0.0,60.0,1913 SX,,2017-10-29,10.1,6.190688533472998e+16,,,2458200.5,2205.0,1.54833,,B,0.1815990020056978,,20180424.3593603,767.0,MBA,,3.121253634890464,3.189,79.32753825134878,354.2162380439061,Bondia,2.412059865344121,2458232.8593603326,,,B,2.5544370897877,269.089090929016,1.73311,0.1787353611634285,1.4605e-05,1902-09-26,,1.4104e-07,
7.857e-05,32.597,58200.0,3.803631682280571,Otto Matic,0.48395,,2635.503548148825,,,,,768 Struveana (1913 SZ),,1.8249e-05,J2000,,0.407,-3.3233455729033944e+16,0.137,577.7734571,N,N,2.2799e-08,,0.0,2000768.0,2.1161e-05,5.5344e-06,2029.653971748087,a0000768,,31659.0,,0.0,5.5568897241563,1.5947e-09,20180323.0,JPL 27,1.8805e-08,1.741e-05,,5.0569e-08,0.0,8.76,1913 SZ,,2017-07-04,10.21,0.0,,X,2458200.5,1522.0,1.48463,,,0.2124097087750587,,20191228.1180157,768.0,MBA,0.242,3.137249441959284,3.115,38.90668363437988,245.5753301450015,Struveana,16.27359981638933,2458845.6180156586,,0.717,?,2.470867201637997,16.73996956258835,1.63791,0.1773701355063699,1.3378e-05,1930-10-30,,1.571e-07,
9.4126e-05,96.72,58200.0,3.758678797126142,Otto Matic,0.48218,,2636.4408656931696,,,,,769 Tatjana (1913 TA),,1.8041e-05,J2000,,0.684,-8.68143402560244e+17,0.052,612.6119555,N,N,2.1946e-08,,0.0,2000769.0,3.8346e-05,4.8545e-06,2059.927281815981,a0000769,,37669.0,,0.0,5.63977352995477,1.5306e-09,20180323.0,JPL 31,1.8499e-08,3.6184e-05,,4.197e-08,0.0,35.08,1913 TA,,2018-01-26,9.0,0.0,,,2458200.5,2181.0,1.57415,,,0.1863137724737251,,20201017.8020252,769.0,MBA,,3.168368170664048,3.163,38.48660342278678,195.7569550812316,Tatjana,7.369118314530281,2459140.302025213,,,?,2.578057544201954,253.8635910266856,1.50947,0.17476345071882,1.5594e-05,1914-12-09,,1.3369e-07,
5.4243e-05,16.388,58200.0,2.55613515788116,Otto Matic,0.48592,,2683.9828668163705,,,,,770 Bali (1913 TE),,5.1103e-06,J2000,,0.286,-4222994068884894.0,0.272,349.99848282,N,N,7.2001e-09,,0.0,2000770.0,5.9895e-05,4.0802e-06,1209.489814376297,a0000770,,41501.0,,0.0,3.3114026403184,1.2576e-09,20180323.0,JPL 31,6.2578e-09,5.7617e-05,,3.6072e-08,0.0,5.819,1913 TE,,2017-06-04,10.9,0.0,,S,2458200.5,2154.0,0.899346,,,0.1505741738358876,,20160731.5595817,770.0,MBA,0.557,2.221617011756214,3.63,44.69691442818694,178.4211392556866,Bali,4.38434714702499,2457601.059581669,,0.9,?,1.887098865631268,18.2040860715133,2.74571,0.2976461609853597,1.6326e-05,1903-10-20,,7.9075e-08,
5.1341e-05,29.322,58200.0,3.307846897671278,Otto Matic,0.34999,,2649.4195011612455,,,,,771 Libera (1913 TO),,9.4422e-06,J2000,,0.165,4.73225948694403e+16,0.123,403.8378173,N,N,1.3208e-08,,257754829866777.25,2000771.0,2.2664e-05,4.9607e-06,1576.519870371388,a0000771,,38075.0,,132.49097505806228,4.3162761680257,1.3677e-09,20180323.0,JPL 64,1.0585e-08,1.991e-05,,3.8605e-08,0.0,5.892,1913 TO,,2018-02-24,10.49,3307222373492064.0,,X,2458200.5,1900.0,1.03769,,X,0.2477992458764756,,20170906.3704365,771.0,MBA,0.3,2.650944780262141,3.299,218.1910831114723,45.12892237501924,Libera,14.93678537854782,2458002.8704365203,,0.687,X,1.994042662853003,227.3488928030625,2.11021,0.2283510704595136,1.1794e-05,1913-11-27,,1.0208e-07,
0.00014814,126.473,58200.0,3.276070130471362,Otto Matic,0.45923,,2635.3303717553995,,,,,772 Tanete (1913 TR),,1.4943e-05,J2000,,1.298,-1.3144399484675927e+18,0.028,675.793705,N,N,1.7202e-08,,8.802826625456966e+16,2000772.0,2.8398e-05,5.8505e-06,1897.298553527914,a0000772,,42100.0,,131.78651858777,5.194520338201,1.4944e-09,20180323.0,JPL 97,1.5749e-08,8.7988e-06,,5.238e-08,0.0,17.258,1913 TR,,2018-02-24,8.33,1.5752725973517683e+18,,C,2458200.5,1879.0,1.7365,,,0.09226585517633515,,20190602.215275,772.0,MBA,0.342,2.999334012819135,3.059,63.82947818725981,277.231002627444,Tanete,28.86012198214629,2458636.7152749775,,0.671,C,2.722597895166909,146.3273381605757,1.78523,0.1897434641114343,2.7989e-05,1902-11-20,,1.6235e-07,
0.00019227,91.672,58200.0,3.083263550285254,Otto Matic,0.45868,,2638.6700148267964,,,,,773 Irmintraud (1913 TV),,1.4201e-05,J2000,,0.9,-4.1818871881133875e+17,0.048,632.9733299,N,N,1.6541e-08,,56478119477.437096,2000773.0,4.0131e-05,5.3375e-06,1764.774351331573,a0000773,,37786.0,,131.95350074133984,4.83168884690369,1.6416e-09,20180323.0,JPL 61,1.5333e-08,1.6078e-05,,4.1352e-08,0.0,6.7514,1913 TV,,2017-06-05,9.1,834985794631.6248,,D,2458200.5,1695.0,1.62647,,T,0.07882287014251663,,20180617.5144284,773.0,MBA,0.284,2.857988679715274,3.236,322.3178782985253,342.3517413376381,Irmintraud,16.66643177061951,2458287.014428425,,0.706,T,2.632713809145294,332.0977706374981,2.22037,0.2039920852931535,3.9164e-05,1913-12-22,,1.2205e-07,
